Player,Team,qbMult,Team,AvgDefYds,EstYds
Goff,Detriot Lions,1.13996676060409,Minnesota Vikings,275.57142857142856,314.14226874361276
Goff,Detriot Lions,1.13996676060409,New England Patriots,224.5,255.9225377556182
Goff,Detriot Lions,1.13996676060409,New Orleans Saints,208.25,237.39807789580175
Goff,Detriot Lions,1.13996676060409,New York Giants,208.375,237.54057374087725
Goff,Detriot Lions,1.13996676060409,New York Jets,203.375,231.8407399378568
Goff,Detriot Lions,1.13996676060409,Philadelphia Eagles,183.42857142857142,209.10247437366448
Goff,Detriot Lions,1.13996676060409,Pittsburgh Steelers,277.25,316.0557843774839
Goff,Detriot Lions,1.13996676060409,San Francisco 49ers,199.25,227.13837705036494
Goff,Detriot Lions,1.13996676060409,Seattle Seahawks,236.625,269.7446347279428
Goff,Detriot Lions,1.13996676060409,Tampa Bay Buccaneers,194.0,221.15355155719345
Goff,Detriot Lions,1.13996676060409,Tennessee Titans,254.71428571428572,290.36581916529894
Goff,Detriot Lions,1.13996676060409,Washington Commanders,214.0,243.95288676927527
Rodgers,Green Bay Packers,0.9429872100585303,Arizona Cardinals,252.25,237.86852373726427
Rodgers,Green Bay Packers,0.9429872100585303,Atlanta Falcons,306.875,289.3792000867115
Rodgers,Green Bay Packers,0.9429872100585303,Baltimore Ravens,266.75,251.54183828311295
Rodgers,Green Bay Packers,0.9429872100585303,Buffalo Bills,203.14285714285714,191.56111610046142
Rodgers,Green Bay Packers,0.9429872100585303,Carolina Panthers,232.0,218.77303273357902
Rodgers,Green Bay Packers,0.9429872100585303,Chicago Bears,188.0,177.28159549100369
Rodgers,Green Bay Packers,0.9429872100585303,Cincinnati Bengals,210.375,198.3809343160633
Rodgers,Green Bay Packers,0.9429872100585303,Cleveland Browns,208.25,196.37708649468894
Rodgers,Green Bay Packers,0.9429872100585303,Dallas Cowboys,178.375,168.20534359419034
Rodgers,Green Bay Packers,0.9429872100585303,Denver Broncos,165.75,156.3001300672014
Rodgers,Green Bay Packers,0.9429872100585303,Detroit Lions,266.42857142857144,251.23873525130844
Rodgers,Green Bay Packers,0.9429872100585303,Houston Texans,217.57142857142858,205.16707441702025
Rodgers,Green Bay Packers,0.9429872100585303,Indianapolis Colts,199.75,188.36169520919142
Rodgers,Green Bay Packers,0.9429872100585303,Jacksonville Jaguars,237.125,223.60584218512898
Rodgers,Green Bay Packers,0.9429872100585303,Kansas City Chiefs,277.0,261.2074571862129
Rodgers,Green Bay Packers,0.9429872100585303,Las Vegas Raiders,258.14285714285717,243.4254126536806
Rodgers,Green Bay Packers,0.9429872100585303,Los Angeles Chargers,220.0,207.45718621287665
Rodgers,Green Bay Packers,0.9429872100585303,Los Angeles Rams,205.71428571428572,193.98594035489765
Rodgers,Green Bay Packers,0.9429872100585303,Miami Dolphins,262.125,247.18052243659224
Rodgers,Green Bay Packers,0.9429872100585303,Minnesota Vikings,275.57142857142856,259.86033260041495
Rodgers,Green Bay Packers,0.9429872100585303,New England Patriots,224.5,211.70062865814003
Rodgers,Green Bay Packers,0.9429872100585303,New Orleans Saints,208.25,196.37708649468894
Rodgers,Green Bay Packers,0.9429872100585303,New York Giants,208.375,196.49495989594624
Rodgers,Green Bay Packers,0.9429872100585303,New York Jets,203.375,191.7800238456536
Rodgers,Green Bay Packers,0.9429872100585303,Philadelphia Eagles,183.42857142857142,172.9707968164504
Rodgers,Green Bay Packers,0.9429872100585303,Pittsburgh Steelers,277.25,261.44320398872753
Rodgers,Green Bay Packers,0.9429872100585303,San Francisco 49ers,199.25,187.89020160416214
Rodgers,Green Bay Packers,0.9429872100585303,Seattle Seahawks,236.625,223.13434858009973
Rodgers,Green Bay Packers,0.9429872100585303,Tampa Bay Buccaneers,194.0,182.93951875135488
Rodgers,Green Bay Packers,0.9429872100585303,Tennessee Titans,254.71428571428572,240.19231364776564
Rodgers,Green Bay Packers,0.9429872100585303,Washington Commanders,214.0,201.79926295252548
Mills,Houston Texans,0.8994002456824916,Arizona Cardinals,252.25,226.8737119734085
Mills,Houston Texans,0.8994002456824916,Atlanta Falcons,306.875,276.0034503938146
Mills,Houston Texans,0.8994002456824916,Baltimore Ravens,266.75,239.91501553580463
Mills,Houston Texans,0.8994002456824916,Buffalo Bills,203.14285714285714,182.706735622929
Mills,Houston Texans,0.8994002456824916,Carolina Panthers,232.0,208.66085699833803
Mills,Houston Texans,0.8994002456824916,Chicago Bears,188.0,169.0872461883084
Mills,Houston Texans,0.8994002456824916,Cincinnati Bengals,210.375,189.21132668545417
Mills,Houston Texans,0.8994002456824916,Cleveland Browns,208.25,187.30010116337886
Mills,Houston Texans,0.8994002456824916,Dallas Cowboys,178.375,160.43051882361442
Mills,Houston Texans,0.8994002456824916,Denver Broncos,165.75,149.07559072187297
Mills,Houston Texans,0.8994002456824916,Detroit Lions,266.42857142857144,239.62592259969242
Mills,Houston Texans,0.8994002456824916,Green Bay Packers,174.75,157.1701929330154
Mills,Houston Texans,0.8994002456824916,Indianapolis Colts,199.75,179.6551990750777
Mills,Houston Texans,0.8994002456824916,Jacksonville Jaguars,237.125,213.27028325746082
Mills,Houston Texans,0.8994002456824916,Kansas City Chiefs,277.0,249.13386805405017
Mills,Houston Texans,0.8994002456824916,Las Vegas Raiders,258.14285714285717,232.17374913546607
Mills,Houston Texans,0.8994002456824916,Los Angeles Chargers,220.0,197.86805405014815
Mills,Houston Texans,0.8994002456824916,Los Angeles Rams,205.71428571428572,185.01947911182685
Mills,Houston Texans,0.8994002456824916,Miami Dolphins,262.125,235.7552893995231
Mills,Houston Texans,0.8994002456824916,Minnesota Vikings,275.57142857142856,247.849010560218
Mills,Houston Texans,0.8994002456824916,New England Patriots,224.5,201.91535515571934
Mills,Houston Texans,0.8994002456824916,New Orleans Saints,208.25,187.30010116337886
Mills,Houston Texans,0.8994002456824916,New York Giants,208.375,187.41252619408917
Mills,Houston Texans,0.8994002456824916,New York Jets,203.375,182.91552496567672
Mills,Houston Texans,0.8994002456824916,Philadelphia Eagles,183.42857142857142,164.9757022080456
Mills,Houston Texans,0.8994002456824916,Pittsburgh Steelers,277.25,249.3587181154708
Mills,Houston Texans,0.8994002456824916,San Francisco 49ers,199.25,179.20549895223644
Mills,Houston Texans,0.8994002456824916,Seattle Seahawks,236.625,212.82058313461957
Mills,Houston Texans,0.8994002456824916,Tampa Bay Buccaneers,194.0,174.48364766240337
Mills,Houston Texans,0.8994002456824916,Tennessee Titans,254.71428571428572,229.09009115026893
Mills,Houston Texans,0.8994002456824916,Washington Commanders,214.0,192.4716525760532
Ryan,Indianapolis Colts,1.202413469181299,Arizona Cardinals,252.25,303.3087976009827
Ryan,Indianapolis Colts,1.202413469181299,Atlanta Falcons,306.875,368.99063335501114
Ryan,Indianapolis Colts,1.202413469181299,Baltimore Ravens,266.75,320.74379290411156
Ryan,Indianapolis Colts,1.202413469181299,Buffalo Bills,203.14285714285714,244.26170759654389
Ryan,Indianapolis Colts,1.202413469181299,Carolina Panthers,232.0,278.9599248500614
Ryan,Indianapolis Colts,1.202413469181299,Chicago Bears,188.0,226.05373220608422
Ryan,Indianapolis Colts,1.202413469181299,Cincinnati Bengals,210.375,252.9577335790158
Ryan,Indianapolis Colts,1.202413469181299,Cleveland Browns,208.25,250.40260495700554
Ryan,Indianapolis Colts,1.202413469181299,Dallas Cowboys,178.375,214.48050256521424
Ryan,Indianapolis Colts,1.202413469181299,Denver Broncos,165.75,199.30003251680031
Ryan,Indianapolis Colts,1.202413469181299,Detroit Lions,266.42857142857144,320.3573028604461
Ryan,Indianapolis Colts,1.202413469181299,Green Bay Packers,174.75,210.12175373943202
Ryan,Indianapolis Colts,1.202413469181299,Houston Texans,217.57142857142858,261.61081622330266
Ryan,Indianapolis Colts,1.202413469181299,Jacksonville Jaguars,237.125,285.12229387961554
Ryan,Indianapolis Colts,1.202413469181299,Kansas City Chiefs,277.0,333.06853096321987
Ryan,Indianapolis Colts,1.202413469181299,Las Vegas Raiders,258.14285714285717,310.3944484015154
Ryan,Indianapolis Colts,1.202413469181299,Los Angeles Chargers,220.0,264.5309632198858
Ryan,Indianapolis Colts,1.202413469181299,Los Angeles Rams,205.71428571428572,247.35362794586726
Ryan,Indianapolis Colts,1.202413469181299,Miami Dolphins,262.125,315.182630609148
Ryan,Indianapolis Colts,1.202413469181299,Minnesota Vikings,275.57142857142856,331.350797435818
Ryan,Indianapolis Colts,1.202413469181299,New England Patriots,224.5,269.94182383120165
Ryan,Indianapolis Colts,1.202413469181299,New Orleans Saints,208.25,250.40260495700554
Ryan,Indianapolis Colts,1.202413469181299,New York Giants,208.375,250.5529066406532
Ryan,Indianapolis Colts,1.202413469181299,New York Jets,203.375,244.54083929474672
Ryan,Indianapolis Colts,1.202413469181299,Philadelphia Eagles,183.42857142857142,220.55698491839829
Ryan,Indianapolis Colts,1.202413469181299,Pittsburgh Steelers,277.25,333.3691343305152
Ryan,Indianapolis Colts,1.202413469181299,San Francisco 49ers,199.25,239.58088373437386
Ryan,Indianapolis Colts,1.202413469181299,Seattle Seahawks,236.625,284.5210871450249
Ryan,Indianapolis Colts,1.202413469181299,Tampa Bay Buccaneers,194.0,233.26821302117202
Ryan,Indianapolis Colts,1.202413469181299,Tennessee Titans,254.71428571428572,306.2718879357509
Ryan,Indianapolis Colts,1.202413469181299,Washington Commanders,214.0,257.316482404798
Lawrence,Jacksonville Jaguars,0.9639424813931643,Arizona Cardinals,252.25,243.1544909314257
Lawrence,Jacksonville Jaguars,0.9639424813931643,Atlanta Falcons,306.875,295.8098489775273
Lawrence,Jacksonville Jaguars,0.9639424813931643,Baltimore Ravens,266.75,257.1316569116266
Lawrence,Jacksonville Jaguars,0.9639424813931643,Buffalo Bills,203.14285714285714,195.8180297915828
Lawrence,Jacksonville Jaguars,0.9639424813931643,Carolina Panthers,232.0,223.6346556832141
Lawrence,Jacksonville Jaguars,0.9639424813931643,Chicago Bears,188.0,181.2211865019149
Lawrence,Jacksonville Jaguars,0.9639424813931643,Cincinnati Bengals,210.375,202.78939952308693
Lawrence,Jacksonville Jaguars,0.9639424813931643,Cleveland Browns,208.25,200.74102175012646
Lawrence,Jacksonville Jaguars,0.9639424813931643,Dallas Cowboys,178.375,171.94324011850568
Lawrence,Jacksonville Jaguars,0.9639424813931643,Denver Broncos,165.75,159.77346629091699
Lawrence,Jacksonville Jaguars,0.9639424813931643,Detroit Lions,266.42857142857144,256.8218182568931
Lawrence,Jacksonville Jaguars,0.9639424813931643,Green Bay Packers,174.75,168.44894862345546
Lawrence,Jacksonville Jaguars,0.9639424813931643,Houston Texans,217.57142857142858,209.72634273739848
Lawrence,Jacksonville Jaguars,0.9639424813931643,Indianapolis Colts,199.75,192.54751065828458
Lawrence,Jacksonville Jaguars,0.9639424813931643,Kansas City Chiefs,277.0,267.01206734590653
Lawrence,Jacksonville Jaguars,0.9639424813931643,Las Vegas Raiders,258.14285714285717,248.83486626820687
Lawrence,Jacksonville Jaguars,0.9639424813931643,Los Angeles Chargers,220.0,212.06734590649614
Lawrence,Jacksonville Jaguars,0.9639424813931643,Los Angeles Rams,205.71428571428572,198.29673902945095
Lawrence,Jacksonville Jaguars,0.9639424813931643,Miami Dolphins,262.125,252.6734229351832
Lawrence,Jacksonville Jaguars,0.9639424813931643,Minnesota Vikings,275.57142857142856,265.635006658202
Lawrence,Jacksonville Jaguars,0.9639424813931643,New England Patriots,224.5,216.40508707276538
Lawrence,Jacksonville Jaguars,0.9639424813931643,New Orleans Saints,208.25,200.74102175012646
Lawrence,Jacksonville Jaguars,0.9639424813931643,New York Giants,208.375,200.8615145603006
Lawrence,Jacksonville Jaguars,0.9639424813931643,New York Jets,203.375,196.0418021533348
Lawrence,Jacksonville Jaguars,0.9639424813931643,Philadelphia Eagles,183.42857142857142,176.8145923012604
Lawrence,Jacksonville Jaguars,0.9639424813931643,Pittsburgh Steelers,277.25,267.2530529662548
Lawrence,Jacksonville Jaguars,0.9639424813931643,San Francisco 49ers,199.25,192.06553941758798
Lawrence,Jacksonville Jaguars,0.9639424813931643,Seattle Seahawks,236.625,228.09288965965752
Lawrence,Jacksonville Jaguars,0.9639424813931643,Tampa Bay Buccaneers,194.0,187.00484139027387
Lawrence,Jacksonville Jaguars,0.9639424813931643,Tennessee Titans,254.71428571428572,245.529920617716
Lawrence,Jacksonville Jaguars,0.9639424813931643,Washington Commanders,214.0,206.28369101813715
Mahomes,Kansas City Chiefs,1.2925211359202253,Arizona Cardinals,252.25,326.03845653587683
Mahomes,Kansas City Chiefs,1.2925211359202253,Atlanta Falcons,306.875,396.64242358551917
Mahomes,Kansas City Chiefs,1.2925211359202253,Baltimore Ravens,266.75,344.7800130067201
Mahomes,Kansas City Chiefs,1.2925211359202253,Buffalo Bills,203.14285714285714,262.5664364683658
Mahomes,Kansas City Chiefs,1.2925211359202253,Carolina Panthers,232.0,299.8649035334923
Mahomes,Kansas City Chiefs,1.2925211359202253,Chicago Bears,188.0,242.99397355300235
Mahomes,Kansas City Chiefs,1.2925211359202253,Cincinnati Bengals,210.375,271.9141339692174
Mahomes,Kansas City Chiefs,1.2925211359202253,Cleveland Browns,208.25,269.1675265553869
Mahomes,Kansas City Chiefs,1.2925211359202253,Dallas Cowboys,178.375,230.5534576197702
Mahomes,Kansas City Chiefs,1.2925211359202253,Denver Broncos,165.75,214.23537827877735
Mahomes,Kansas City Chiefs,1.2925211359202253,Detroit Lions,266.42857142857144,344.36455978446
Mahomes,Kansas City Chiefs,1.2925211359202253,Green Bay Packers,174.75,225.86806850205937
Mahomes,Kansas City Chiefs,1.2925211359202253,Houston Texans,217.57142857142858,281.21567000092904
Mahomes,Kansas City Chiefs,1.2925211359202253,Indianapolis Colts,199.75,258.18109690006503
Mahomes,Kansas City Chiefs,1.2925211359202253,Jacksonville Jaguars,237.125,306.4890743550834
Mahomes,Kansas City Chiefs,1.2925211359202253,Las Vegas Raiders,258.14285714285717,333.6550989439782
Mahomes,Kansas City Chiefs,1.2925211359202253,Los Angeles Chargers,220.0,284.3546499024496
Mahomes,Kansas City Chiefs,1.2925211359202253,Los Angeles Rams,205.71428571428572,265.89006224644635
Mahomes,Kansas City Chiefs,1.2925211359202253,Miami Dolphins,262.125,338.80210275308906
Mahomes,Kansas City Chiefs,1.2925211359202253,Minnesota Vikings,275.57142857142856,356.1818958843021
Mahomes,Kansas City Chiefs,1.2925211359202253,New England Patriots,224.5,290.1709950140906
Mahomes,Kansas City Chiefs,1.2925211359202253,New Orleans Saints,208.25,269.1675265553869
Mahomes,Kansas City Chiefs,1.2925211359202253,New York Giants,208.375,269.32909169737695
Mahomes,Kansas City Chiefs,1.2925211359202253,New York Jets,203.375,262.8664860177758
Mahomes,Kansas City Chiefs,1.2925211359202253,Philadelphia Eagles,183.42857142857142,237.08530550308132
Mahomes,Kansas City Chiefs,1.2925211359202253,Pittsburgh Steelers,277.25,358.3514849338825
Mahomes,Kansas City Chiefs,1.2925211359202253,San Francisco 49ers,199.25,257.5348363321049
Mahomes,Kansas City Chiefs,1.2925211359202253,Seattle Seahawks,236.625,305.8428137871233
Mahomes,Kansas City Chiefs,1.2925211359202253,Tampa Bay Buccaneers,194.0,250.74910036852373
Mahomes,Kansas City Chiefs,1.2925211359202253,Tennessee Titans,254.71428571428572,329.2235979065374
Mahomes,Kansas City Chiefs,1.2925211359202253,Washington Commanders,214.0,276.59952308692823
Herbert,Las Vegas Raiders,1.202832574607992,Arizona Cardinals,252.25,303.41451694486597
Herbert,Las Vegas Raiders,1.202832574607992,Atlanta Falcons,306.875,369.1192463328275
Herbert,Las Vegas Raiders,1.202832574607992,Baltimore Ravens,266.75,320.8555892766819
Herbert,Las Vegas Raiders,1.202832574607992,Buffalo Bills,203.14285714285714,244.34684587036637
Herbert,Las Vegas Raiders,1.202832574607992,Carolina Panthers,232.0,279.05715730905416
Herbert,Las Vegas Raiders,1.202832574607992,Chicago Bears,188.0,226.1325240263025
Herbert,Las Vegas Raiders,1.202832574607992,Cincinnati Bengals,210.375,253.04590288315632
Herbert,Las Vegas Raiders,1.202832574607992,Cleveland Browns,208.25,250.48988366211432
Herbert,Las Vegas Raiders,1.202832574607992,Dallas Cowboys,178.375,214.55526049570057
Herbert,Las Vegas Raiders,1.202832574607992,Denver Broncos,165.75,199.36949924127467
Herbert,Las Vegas Raiders,1.202832574607992,Detroit Lions,266.42857142857144,320.4689645205579
Herbert,Las Vegas Raiders,1.202832574607992,Green Bay Packers,174.75,210.1949924127466
Herbert,Las Vegas Raiders,1.202832574607992,Houston Texans,217.57142857142858,261.7020015897103
Herbert,Las Vegas Raiders,1.202832574607992,Indianapolis Colts,199.75,240.2658067779464
Herbert,Las Vegas Raiders,1.202832574607992,Jacksonville Jaguars,237.125,285.22167425392007
Herbert,Las Vegas Raiders,1.202832574607992,Kansas City Chiefs,277.0,333.18462316641376
Herbert,Las Vegas Raiders,1.202832574607992,Los Angeles Chargers,220.0,264.6231664137582
Herbert,Las Vegas Raiders,1.202832574607992,Los Angeles Rams,205.71428571428572,247.43984391935837
Herbert,Las Vegas Raiders,1.202832574607992,Miami Dolphins,262.125,315.2924886191199
Herbert,Las Vegas Raiders,1.202832574607992,Minnesota Vikings,275.57142857142856,331.4662909169738
Herbert,Las Vegas Raiders,1.202832574607992,New England Patriots,224.5,270.0359129994942
Herbert,Las Vegas Raiders,1.202832574607992,New Orleans Saints,208.25,250.48988366211432
Herbert,Las Vegas Raiders,1.202832574607992,New York Giants,208.375,250.64023773394032
Herbert,Las Vegas Raiders,1.202832574607992,New York Jets,203.375,244.62607486090036
Herbert,Las Vegas Raiders,1.202832574607992,Philadelphia Eagles,183.42857142857142,220.63386082809453
Herbert,Las Vegas Raiders,1.202832574607992,Pittsburgh Steelers,277.25,333.48533131006576
Herbert,Las Vegas Raiders,1.202832574607992,San Francisco 49ers,199.25,239.6643904906424
Herbert,Las Vegas Raiders,1.202832574607992,Seattle Seahawks,236.625,284.6202579666161
Herbert,Las Vegas Raiders,1.202832574607992,Tampa Bay Buccaneers,194.0,233.34951947395044
Herbert,Las Vegas Raiders,1.202832574607992,Tennessee Titans,254.71428571428572,306.37864007515
Herbert,Las Vegas Raiders,1.202832574607992,Washington Commanders,214.0,257.40617096611027
Stafford,Los Angeles Chargers,1.0557265698388612,Arizona Cardinals,252.25,266.3070272418527
Stafford,Los Angeles Chargers,1.0557265698388612,Atlanta Falcons,306.875,323.9760911193005
Stafford,Los Angeles Chargers,1.0557265698388612,Baltimore Ravens,266.75,281.61506250451623
Stafford,Los Angeles Chargers,1.0557265698388612,Buffalo Bills,203.14285714285714,214.46331175869437
Stafford,Los Angeles Chargers,1.0557265698388612,Carolina Panthers,232.0,244.92856420261577
Stafford,Los Angeles Chargers,1.0557265698388612,Chicago Bears,188.0,198.47659512970588
Stafford,Los Angeles Chargers,1.0557265698388612,Cincinnati Bengals,210.375,222.0984771298504
Stafford,Los Angeles Chargers,1.0557265698388612,Cleveland Browns,208.25,219.85505816894283
Stafford,Los Angeles Chargers,1.0557265698388612,Dallas Cowboys,178.375,188.31522689500684
Stafford,Los Angeles Chargers,1.0557265698388612,Denver Broncos,165.75,174.98667895079123
Stafford,Los Angeles Chargers,1.0557265698388612,Detroit Lions,266.42857142857144,281.2757218213537
Stafford,Los Angeles Chargers,1.0557265698388612,Green Bay Packers,174.75,184.48821807934098
Stafford,Los Angeles Chargers,1.0557265698388612,Houston Texans,217.57142857142858,229.6959379806551
Stafford,Los Angeles Chargers,1.0557265698388612,Indianapolis Colts,199.75,210.8813823253125
Stafford,Los Angeles Chargers,1.0557265698388612,Jacksonville Jaguars,237.125,250.33916287303995
Stafford,Los Angeles Chargers,1.0557265698388612,Kansas City Chiefs,277.0,292.43625984536453
Stafford,Los Angeles Chargers,1.0557265698388612,Las Vegas Raiders,258.14285714285717,272.5282730998318
Stafford,Los Angeles Chargers,1.0557265698388612,Los Angeles Rams,205.71428571428572,217.1780372239943
Stafford,Los Angeles Chargers,1.0557265698388612,Miami Dolphins,262.125,276.7323271190115
Stafford,Los Angeles Chargers,1.0557265698388612,Minnesota Vikings,275.57142857142856,290.928079031309
Stafford,Los Angeles Chargers,1.0557265698388612,New England Patriots,224.5,237.01061492882434
Stafford,Los Angeles Chargers,1.0557265698388612,New Orleans Saints,208.25,219.85505816894283
Stafford,Los Angeles Chargers,1.0557265698388612,New York Giants,208.375,219.9870239901727
Stafford,Los Angeles Chargers,1.0557265698388612,New York Jets,203.375,214.7083911409784
Stafford,Los Angeles Chargers,1.0557265698388612,Philadelphia Eagles,183.42857142857142,193.65041652472823
Stafford,Los Angeles Chargers,1.0557265698388612,Pittsburgh Steelers,277.25,292.70019148782427
Stafford,Los Angeles Chargers,1.0557265698388612,San Francisco 49ers,199.25,210.35351904039308
Stafford,Los Angeles Chargers,1.0557265698388612,Seattle Seahawks,236.625,249.81129958812053
Stafford,Los Angeles Chargers,1.0557265698388612,Tampa Bay Buccaneers,194.0,204.81095454873906
Stafford,Los Angeles Chargers,1.0557265698388612,Tennessee Titans,254.71428571428572,268.9086391460985
Stafford,Los Angeles Chargers,1.0557265698388612,Washington Commanders,214.0,225.9254859455163
Carr,Los Angeles Rams,0.9706481682202471,Arizona Cardinals,252.25,244.84600043355735
Carr,Los Angeles Rams,0.9706481682202471,Atlanta Falcons,306.875,297.86765662258836
Carr,Los Angeles Rams,0.9706481682202471,Baltimore Ravens,266.75,258.9203988727509
Carr,Los Angeles Rams,0.9706481682202471,Buffalo Bills,203.14285714285714,197.18024217274163
Carr,Los Angeles Rams,0.9706481682202471,Carolina Panthers,232.0,225.19037502709733
Carr,Los Angeles Rams,0.9706481682202471,Chicago Bears,188.0,182.48185562540647
Carr,Los Angeles Rams,0.9706481682202471,Cincinnati Bengals,210.375,204.2001083893345
Carr,Los Angeles Rams,0.9706481682202471,Cleveland Browns,208.25,202.13748103186646
Carr,Los Angeles Rams,0.9706481682202471,Dallas Cowboys,178.375,173.1393670062866
Carr,Los Angeles Rams,0.9706481682202471,Denver Broncos,165.75,160.88493388250598
Carr,Los Angeles Rams,0.9706481682202471,Detroit Lions,266.42857142857144,258.6084048186801
Carr,Los Angeles Rams,0.9706481682202471,Green Bay Packers,174.75,169.6207673964882
Carr,Los Angeles Rams,0.9706481682202471,Houston Texans,217.57142857142858,211.1853085999195
Carr,Los Angeles Rams,0.9706481682202471,Indianapolis Colts,199.75,193.88697160199436
Carr,Los Angeles Rams,0.9706481682202471,Jacksonville Jaguars,237.125,230.1649468892261
Carr,Los Angeles Rams,0.9706481682202471,Kansas City Chiefs,277.0,268.86954259700843
Carr,Los Angeles Rams,0.9706481682202471,Las Vegas Raiders,258.14285714285717,250.56589142485524
Carr,Los Angeles Rams,0.9706481682202471,Los Angeles Chargers,220.0,213.54259700845438
Carr,Los Angeles Rams,0.9706481682202471,Miami Dolphins,262.125,254.4311510947323
Carr,Los Angeles Rams,0.9706481682202471,Minnesota Vikings,275.57142857142856,267.4829023566938
Carr,Los Angeles Rams,0.9706481682202471,New England Patriots,224.5,217.91051376544547
Carr,Los Angeles Rams,0.9706481682202471,New Orleans Saints,208.25,202.13748103186646
Carr,Los Angeles Rams,0.9706481682202471,New York Giants,208.375,202.258812052894
Carr,Los Angeles Rams,0.9706481682202471,New York Jets,203.375,197.40557121179276
Carr,Los Angeles Rams,0.9706481682202471,Philadelphia Eagles,183.42857142857142,178.0446068563996
Carr,Los Angeles Rams,0.9706481682202471,Pittsburgh Steelers,277.25,269.1122046390635
Carr,Los Angeles Rams,0.9706481682202471,San Francisco 49ers,199.25,193.40164751788424
Carr,Los Angeles Rams,0.9706481682202471,Seattle Seahawks,236.625,229.67962280511597
Carr,Los Angeles Rams,0.9706481682202471,Tampa Bay Buccaneers,194.0,188.30574463472794
Carr,Los Angeles Rams,0.9706481682202471,Tennessee Titans,254.71428571428572,247.2379548481001
Carr,Los Angeles Rams,0.9706481682202471,Washington Commanders,214.0,207.71870799913287
Tagovailoa,Miami Dolphins,1.1722378784594263,Arizona Cardinals,252.25,295.69700484139025
Tagovailoa,Miami Dolphins,1.1722378784594263,Atlanta Falcons,306.875,359.7304989522364
Tagovailoa,Miami Dolphins,1.1722378784594263,Baltimore Ravens,266.75,312.694454079052
Tagovailoa,Miami Dolphins,1.1722378784594263,Buffalo Bills,203.14285714285714,238.13175188132917
Tagovailoa,Miami Dolphins,1.1722378784594263,Carolina Panthers,232.0,271.9591878025869
Tagovailoa,Miami Dolphins,1.1722378784594263,Chicago Bears,188.0,220.38072115037215
Tagovailoa,Miami Dolphins,1.1722378784594263,Cincinnati Bengals,210.375,246.6095436809018
Tagovailoa,Miami Dolphins,1.1722378784594263,Cleveland Browns,208.25,244.11853818917552
Tagovailoa,Miami Dolphins,1.1722378784594263,Dallas Cowboys,178.375,209.09793157020016
Tagovailoa,Miami Dolphins,1.1722378784594263,Denver Broncos,165.75,194.2984283546499
Tagovailoa,Miami Dolphins,1.1722378784594263,Detroit Lions,266.42857142857144,312.3176633324043
Tagovailoa,Miami Dolphins,1.1722378784594263,Green Bay Packers,174.75,204.84856926078476
Tagovailoa,Miami Dolphins,1.1722378784594263,Houston Texans,217.57142857142858,255.04546984195804
Tagovailoa,Miami Dolphins,1.1722378784594263,Indianapolis Colts,199.75,234.1545162222704
Tagovailoa,Miami Dolphins,1.1722378784594263,Jacksonville Jaguars,237.125,277.96690692969145
Tagovailoa,Miami Dolphins,1.1722378784594263,Kansas City Chiefs,277.0,324.7098923332611
Tagovailoa,Miami Dolphins,1.1722378784594263,Las Vegas Raiders,258.14285714285717,302.60483519659766
Tagovailoa,Miami Dolphins,1.1722378784594263,Los Angeles Chargers,220.0,257.89233326107376
Tagovailoa,Miami Dolphins,1.1722378784594263,Los Angeles Rams,205.71428571428572,241.14607785451057
Tagovailoa,Miami Dolphins,1.1722378784594263,Minnesota Vikings,275.57142857142856,323.0352667926047
Tagovailoa,Miami Dolphins,1.1722378784594263,New England Patriots,224.5,263.1674037141412
Tagovailoa,Miami Dolphins,1.1722378784594263,New Orleans Saints,208.25,244.11853818917552
Tagovailoa,Miami Dolphins,1.1722378784594263,New York Giants,208.375,244.26506792398294
Tagovailoa,Miami Dolphins,1.1722378784594263,New York Jets,203.375,238.40387853168582
Tagovailoa,Miami Dolphins,1.1722378784594263,Philadelphia Eagles,183.42857142857142,215.0219194202719
Tagovailoa,Miami Dolphins,1.1722378784594263,Pittsburgh Steelers,277.25,325.00295180287594
Tagovailoa,Miami Dolphins,1.1722378784594263,San Francisco 49ers,199.25,233.5683972830407
Tagovailoa,Miami Dolphins,1.1722378784594263,Seattle Seahawks,236.625,277.3807879904617
Tagovailoa,Miami Dolphins,1.1722378784594263,Tampa Bay Buccaneers,194.0,227.4141484211287
Tagovailoa,Miami Dolphins,1.1722378784594263,Tennessee Titans,254.71428571428572,298.58573389902244
Tagovailoa,Miami Dolphins,1.1722378784594263,Washington Commanders,214.0,250.85890599031723
Cousins,Minnesota Vikings,1.0381241419177687,Arizona Cardinals,252.25,261.86681479875716
Cousins,Minnesota Vikings,1.0381241419177687,Atlanta Falcons,306.875,318.57434605101525
Cousins,Minnesota Vikings,1.0381241419177687,Baltimore Ravens,266.75,276.9196148565648
Cousins,Minnesota Vikings,1.0381241419177687,Buffalo Bills,203.14285714285714,210.88750425815243
Cousins,Minnesota Vikings,1.0381241419177687,Carolina Panthers,232.0,240.84480092492234
Cousins,Minnesota Vikings,1.0381241419177687,Chicago Bears,188.0,195.16733868054052
Cousins,Minnesota Vikings,1.0381241419177687,Cincinnati Bengals,210.375,218.39536635595059
Cousins,Minnesota Vikings,1.0381241419177687,Cleveland Browns,208.25,216.18935255437532
Cousins,Minnesota Vikings,1.0381241419177687,Dallas Cowboys,178.375,185.17539381458198
